ID,Rural,Income,Race,Expenditure,Kids
1003814,0,26826,1,5372,0
1003815,0,29340,2,7852,0
1003816,0,94000,4,12825.2499,2
1003817,0,11390,1,13662.75,0
1003818,0,110000,1,19294.75,0
1003819,0,115700,1,28234.7501,2
1003820,0,112500,4,35093.6001,2
1003821,0,2000,1,17443.65,0
1003822,0,91492,1,11513.25,0
1003823,0,642,1,4836.4999,0
1003824,0,133000,1,15976.75,0
1003825,0,8000,1,4435.6,0
1003826,0,36486,1,13064.5,0
1003827,0,118000,1,19331.2501,2
1003828,0,77566,1,9861,0
1003829,0,21000,1,11515.2001,0
1003830,0,79000,2,13869.4001,1
1003831,0,64800,2,51808.9501,1
1003832,0,3280,1,6767,0
1003833,0,71600,4,10199.5001,2
1003834,0,15600,2,11104.2501,1
1003835,0,67924,1,12826.7502,0
1003836,0,187626,1,61799.1999,0
1003837,0,173000,1,24495.7501,0
1003838,0,107890,1,14035.3213,2
1003839,0,6250,1,13251,0
1003840,0,26876,1,4168,0
1003841,1,22026,1,9645,0
1003842,0,98000,2,15986.4999,0
1003843,0,771,1,6263,0
1003844,0,1626,1,29535.1,0
1003845,0,37386,1,9638,0
1003846,0,437034,1,39501.35,0
1003847,0,36700,1,9150.5001,5
1003848,0,21798,1,14621,0
1003849,0,109000,1,26908.7501,4
1003850,1,72000,1,17440,0
1003851,0,75000,1,10314.55,0
1003852,0,17600,2,5522.5001,0
1003853,0,2000,1,4356.0001,0
1003854,0,162671,1,17652.5,0
1003855,0,13000,1,9956.7501,0
1003856,0,17500,2,8030.5,1
1003857,0,104000,1,21323,1
1003858,1,33990,1,7814,0
1003859,0,197000,1,38644.4999,0
1003860,0,67348,1,13224,0
1003861,0,80000,1,16438.85,3
1003862,0,128815,1,19504,0
1003863,0,65000,1,11489.2501,0
1003864,0,75000,1,10409.5001,0
1003865,0,100404,1,14466.0999,0
1003866,1,37200,1,5257.3499,1
1003867,0,44400,2,8283,0
1003868,0,37000,1,9485.7501,0
1003869,0,97752,3,10369.7499,0
1003870,0,7000,1,7466.25,0
1003871,0,43404,1,7062.15,0
1003872,0,80000,1,10832.0001,0
1003873,0,30000,1,5245.25,0
1003874,0,135000,1,15697.0333,0
1003875,0,37712,1,8665,2
1003876,0,109000,1,7333.2499,0
1003877,0,2000,1,20061.25,2
1003878,0,32883,1,11648.5,0
1003879,0,43000,2,6093.5001,3
1003880,0,69333,1,12813.2499,1
1003881,0,92000,4,16550.5,1
1003882,0,93084,1,7431.9,0
1003883,0,106700,1,14763.75,0
1003884,0,62000,4,6931.75,0
1003885,0,344213,1,28211.7833,2
1003886,0,92586,1,17690.5,1
1003887,0,30000,2,5788.75,0
1003888,0,56026,1,13140,0
1003889,0,34000,1,12320.9499,0
1003890,0,124063,1,18285.7498,0
1003891,0,27252,1,10029,0
1003892,0,21720,1,12858,0
1003893,0,2452,4,4653,0
1003894,0,43026,1,10390.0001,0
1003895,0,90000,1,21853.5,0
1003896,0,12000,1,11437.45,0
1003897,1,122240,1,9768.75,0
1003898,1,1909,1,3879,0
1003899,0,231200,1,22094.0001,0
1003900,0,142764,1,20389.2832,1
1003901,0,140000,1,70944.8501,0
1003902,0,80000,2,20051,0
1003903,0,25000,1,13248.75,1
1003904,0,93000,1,9773.2502,0
1003905,0,21900,1,3023.4999,0
1003906,0,78500,1,19959,0
1003907,0,150000,1,31677.9977,0
1003908,0,152100,1,60262.85,0
1003909,0,186500,1,20837.2499,2
1003910,0,29052,1,7500,0
1003911,0,149000,6,27508.7501,2
1003912,0,37626,1,3085,0
1003913,0,17413,2,9336.0499,2
1003914,0,32052,1,5801,0
1003915,0,107000,1,19619.0002,0
1003916,0,54360,1,16815.5999,0
1003917,0,47052,1,21277.0999,0
1003918,1,58400,1,26766.25,0
1003919,0,143600,1,51331.0332,0
1003920,0,107000,1,18447.7502,0
1003921,0,52061,1,22452.9499,0
1003922,0,121431,1,21370.5001,0
1003923,0,343084,1,19060.75,0
1003924,0,145826,1,32799.75,0
1003925,0,94000,1,13909.4,0
1003926,0,65000,2,30029.2501,0
1003927,0,34000,2,7209.5499,0
1003928,1,11934,1,4748,0
1003929,0,75000,1,22413.4001,2
1003930,1,37908,1,8168,0
1003931,0,57000,1,11663.2502,0
1003932,0,69252,1,7538,0
1003933,0,74000,2,10684.5501,3
1003934,0,15600,2,4616.2501,0
1003935,0,196000,1,27298.6832,4
1003936,0,73600,2,21157.5001,0
1003937,0,48000,6,5739,0
1003938,0,170072,1,32520.9999,0
1003939,0,17018,1,7404,0
1003940,0,67000,1,7301.5001,0
1003941,0,15918,4,7294,0
1003942,0,31507,1,18667,0
1003943,0,344084,1,22747.5,0
1003944,0,48066,1,18311,0
1003945,0,134000,4,14599.7499,2
1003946,0,36900,1,39290,0
1003947,0,52000,4,10791.5,0
1003948,0,120586,4,18505.9999,0
1003949,0,18023,1,57707.033,0
1003950,0,1626,1,4639,0
1003951,0,40000,1,18340.8501,0
1003952,0,34306,1,5908.5,0
1003953,0,76005,1,23561.2832,2
1003954,0,49000,1,10505.25,2
1003955,0,2390,1,6408,0
1003956,0,40320,1,9099.2499,0
1003957,0,90000,1,16912.4999,0
1003958,0,45017,1,7011.7501,0
1003959,1,54128,1,13822.1499,0
1003960,0,6072,1,3884,0
1003961,0,55030,1,15614,0
1003962,0,18200,1,13132.7501,0
1003963,0,37000,1,6166.5,0
1003964,0,123421,2,17813.2501,0
1003965,0,3252,1,12855,0
1003966,0,3252,1,4172,0
1003967,0,99000,1,15470.7999,0
1003968,0,49400,1,12433.4999,0
1003969,0,39606,1,5630.95,0
1003970,0,25000,1,3436.5001,0
1003971,0,162800,1,17074.5002,1
1003972,0,71000,1,16524.0001,0
1003973,0,141000,1,15136.7501,1
1003974,0,116779,1,22710.7501,0
1003975,1,12450,1,2912.5,0
1003976,0,16286,1,6287.5,0
1003977,0,42426,6,8398,0
1003978,0,11000,2,6519.5001,1
1003979,0,864162,1,28880.7832,4
1003980,0,28000,2,15437.5,0
1003981,0,54720,1,19898.25,0
1003982,0,36000,2,5746.7499,0
1003983,0,36250,6,8162.0999,0
1003984,0,138285,1,22787,0
1003985,0,11286,1,6424.2,0
1003986,0,106701,1,22890.7499,0
1003987,0,106000,1,24523.75,1
1003988,0,107000,1,17013.5001,0
1003989,0,37000,1,11456.75,0
1003990,0,29850,2,7328.75,0
1003991,0,24202,1,5159,0
1003992,1,33100,2,7040,0
1003993,0,12000,4,8170.4001,2
1003994,0,43896,1,8776.25,0
1003995,0,34000,1,5445.6001,1
1003996,0,142492,4,19812.5,1
1003997,0,113000,1,19356.2501,0
1003998,0,27972,1,6178,0
1003999,0,1006,1,3041.4999,0
1004000,0,171200,1,20278.083,3
1004001,0,42106,1,14072.5,1
1004002,0,115421,2,12135.6999,2
1004003,0,80200,1,11436.9999,0
1004004,0,22000,3,10618,0
1004005,0,2000,1,1923.8999,0
1004006,0,29786,6,7836.2001,0
1004007,0,61000,1,17013,0
1004008,0,41226,2,4395,0
1004009,0,74026,1,10204.5999,2
1004010,0,73000,1,16740.2501,0
1004011,1,673,1,8716.85,1
1004012,1,13968,1,15367,1
1004013,0,16746,1,4783,0
1004014,0,15126,1,5430,0
1004015,0,30100,2,33537.9499,3
1004016,1,771,1,2496,0
1004017,0,11200,1,7177.25,0
1004018,0,60000,2,15197.7501,0
1004019,0,36000,1,14920.5,1
1004020,0,38066,1,8037.7499,0
1004021,0,100000,1,19251.5,0
1004022,0,40000,1,7441,0
1004023,0,10073,1,8894,0
1004024,0,87400,1,21009.5001,2
1004025,0,60456,1,12477,0
1004026,0,48252,1,8569,0
1004027,0,100000,1,24443.5501,2
1004028,0,1640,1,2284,0
1004029,0,84226,1,13034.4999,0
1004030,0,428084,1,109847.2833,2
1004031,0,220200,1,37890.6001,2
1004032,0,67026,1,12388,0
1004033,0,9804,1,10318,0
1004034,0,20000,1,8215.9,1
1004035,0,41600,1,11865.4999,1
1004036,1,93000,1,12662.7501,0
1004037,0,118630,1,34501.25,1
1004038,0,112000,2,21823.0001,0
1004039,0,111556,1,48754.45,0
1004040,0,33040,1,36285.2832,3
1004041,0,19626,4,4052,0
1004042,0,6504,1,29943.3001,0
1004043,0,41000,1,20873.7999,0
1004044,0,130000,1,20302.2499,2
1004045,0,1000,1,5336,0
1004046,0,90000,1,20331.25,1
1004047,0,23500,1,11166.45,0
1004048,0,7615,1,2224,0
1004049,0,100000,4,13340.5,0
1004050,0,82960,1,9420.25,2
1004051,0,100000,1,13978.5,0
1004052,0,24000,1,7706.4499,3
1004053,0,1339,1,7358,0
1004054,0,46000,1,8409.5,0
1004055,0,1920,1,3975,0
1004056,0,173201,1,32469.7501,1
1004057,1,126958,1,23394.2498,1
1004058,0,426384,1,35505.7501,0
1004059,0,27984,2,13169.2501,1
1004060,0,12918,1,9992,0
1004061,0,435084,1,28668.0332,3
1004062,0,55420,4,11821.25,0
1004063,0,80000,1,16895.2832,0
1004064,0,21144,6,5257.85,0
1004065,0,67612,1,14930.5001,0
1004066,0,70826,1,8470.25,0
1004067,0,139000,1,23482.5001,1
1004068,0,1626,1,4312,0
1004069,0,8255,1,5185.6001,0
1004070,0,12600,6,10033.9999,0
1004071,0,37292,1,6234,0
1004072,0,16200,5,3903.5,0
1004073,0,105000,1,17894.2501,2
1004074,0,120426,2,19993.6,0
1004075,0,1626,1,3127,0
1004076,0,22800,1,3801,0
1004077,0,75000,1,24288.1999,0
1004078,0,14000,1,12872.75,2
1004079,0,37000,1,8572,0
1004080,0,32000,1,6825,0
1004081,0,65700,1,5914,0
1004082,0,33026,1,6943.7501,0
1004083,0,51342,1,8974,0
1004084,0,79000,1,14173.0001,1
1004085,0,94000,1,15667.75,0
1004086,0,35250,1,15170.75,0
1004087,0,55000,1,49090.0001,0
1004088,0,133710,1,32281.7501,0
1004089,0,38000,1,12213.75,0
1004090,1,12000,1,2656,0
1004091,0,35200,2,4395.5001,0
1004092,0,32968,1,15005.2501,0
1004093,1,1626,1,3980,0
1004094,0,20826,1,6653.8499,0
1004095,0,61317,1,14478.7502,1
1004096,0,49558,1,16072,0
1004097,0,11000,1,5474.7501,0
1004098,0,10800,1,2163,0
1004099,0,65000,1,24399.1999,0
1004100,0,55135,1,6786.1001,0
1004101,0,524384,1,57278.9338,3
1004102,0,94000,1,19427.9999,1
1004103,0,7652,1,7810.9999,0
1004104,0,66401,1,19804.5,0
1004105,0,80879,1,11112.5999,0
1004106,0,38586,1,6997,0
1004107,0,127000,1,33013.0001,0
1004108,0,60000,1,13837.5,2
1004109,0,85030,1,12217.7501,0
1004110,1,82152,1,425139,0
1004111,0,53588,1,6769.2501,0
1004112,0,2000,2,14686.2,1
1004113,0,131000,1,23422.0001,1
1004114,0,123000,1,7640.5001,0
1004115,0,5000,6,10154,3
1004116,0,30000,2,3875.75,0
1004117,0,75000,1,13720.1,0
1004118,0,70072,1,12944.85,1
1004119,0,48000,1,11090.2,3
1004120,1,40000,1,11331,0
1004121,0,34176,1,9866,1
1004122,0,55000,1,11144.3499,0
1004123,0,48210,1,10161,0
1004124,0,65700,1,8443,0
1004125,0,223200,4,18504.0001,2
1004126,0,68000,2,12071.5,0
1004127,0,127326,1,21041.3997,0
1004128,0,44002,1,14651.5,1
1004129,0,87348,4,13324,0
1004130,0,89196,4,15520.7499,0
1004131,0,11823,2,2347,0
1004132,0,74000,1,20640.4999,1
1004133,1,3391,1,5262.5,0
1004134,0,135000,1,15771.3215,1
1004135,0,25000,4,4740.2501,0
1004136,0,166000,2,15751.2832,0
1004137,0,30026,1,13089,0
1004138,0,10189,1,3678,0
1004139,0,14580,6,3324.7499,0
1004140,0,67300,1,9674.5,0
1004141,0,29000,1,60948.7501,1
1004142,0,35000,2,9665.5001,0
1004143,0,112000,1,16792,1
1004144,0,19000,2,15949.5001,1
1004145,0,227700,1,24784.05,0
1004146,0,30000,1,9363.25,3
1004147,0,267000,4,27835.7499,2
1004148,0,54682,1,10806.25,0
1004149,0,25410,1,4935,0
1004150,0,20814,1,3482.3499,0
1004151,0,54000,1,11299.7498,0
1004152,0,465112,1,68436.5332,0
1004153,0,351384,1,44198.5332,3
1004154,0,33447,1,5617,0
1004155,1,31926,1,13468,0
1004156,0,26988,1,7824,0
1004157,0,43400,1,12310.7501,0
1004158,0,46186,1,7206.2501,0
1004159,0,3252,2,6644,0
1004160,0,12623,2,8792.7501,0
1004161,0,41000,1,15733.45,1
1004162,0,82026,1,17715.5831,0
1004163,0,52330,1,6659.4998,0
1004164,0,7657,1,5132,0
1004165,0,3648,1,8736.75,0
1004166,0,43980,1,14654.2499,3
1004167,0,197000,4,20834.7501,1
1004168,0,15456,1,4241,0
1004169,0,28434,1,4449,0
1004170,0,55200,2,25606.5832,0
1004171,0,6003,1,2670.75,0
1004172,0,30889,1,5734,0
1004173,0,85000,1,15307.7501,0
1004174,0,61792,2,12250.6499,0
1004175,0,967,1,26138.7501,0
1004176,0,39312,6,16197.7999,0
1004177,0,130413,1,23778.2501,1
1004178,0,8406,2,3335,0
1004179,1,58800,1,31560.25,0
1004180,0,165796,1,29296.7501,1
1004181,0,4800,1,6645.7999,1
1004182,0,35078,1,8582.25,0
1004183,0,15828,1,4633,0
1004184,0,23226,1,4662.5,0
1004185,0,114120,1,14782.9999,1
1004186,0,17150,1,6406.0501,0
1004187,0,22480,1,8113.7499,2
1004188,0,142000,1,9910.7501,0
1004189,0,120180,4,15889.4998,2
1004190,1,65000,1,54664.4501,3
1004191,0,76000,1,10497.5001,0
1004192,0,60000,1,8157.5,0
1004193,0,11402,1,11286,0
1004194,0,41801,1,9609,0
1004195,0,141600,1,31995.2832,0
1004196,0,129001,1,19906.2501,2
1004197,0,85300,1,20930.0333,0
1004198,0,5024,1,3904.5,0
1004199,0,30000,2,6379.75,0
1004200,0,343104,1,16923.2502,1
1004201,0,24720,1,9402,0
1004202,0,51500,1,10492.7499,2
1004203,0,92000,1,15243.4999,0
1004204,0,21487,1,17229,0
1004205,0,17862,1,8345,0
1004206,0,53000,2,10138.7501,0
1004207,0,13290,2,4245,0
1004208,0,95303,1,24723,0
1004209,0,16938,1,4140,0
1004210,0,130000,1,24691.2502,0
1004211,0,69742,1,21208.4998,0
1004212,0,75106,1,9422.2501,0
1004213,1,37318,1,3217.6667,0
1004214,0,34074,1,28849.3333,0
1004215,0,16026,1,1981.6667,0
1004216,0,40826,1,5229.3333,0
1004217,0,22822,1,5131,0
1004218,0,92000,1,10176.4999,1
1004219,0,24061,1,5411.6667,0
1004220,0,115000,1,9863.5,2
1004221,0,140145,1,13038.0001,0
1004222,0,61652,1,8928.8333,1
1004223,0,34350,1,9237.6667,2
1004224,0,17226,1,3749,0
1004225,0,34000,2,6042.1666,3
1004226,0,130500,1,19455.1667,1
1004227,0,23661,1,3819,0
1004228,0,100708,1,4051.3333,0
1004229,0,171034,1,14535.1889,2
1004230,1,55000,2,3138.4333,0
1004231,0,123104,1,13637.1666,4
1004232,0,37780,1,5340.3001,2
1004233,1,55001,4,7263.8667,2
1004234,0,71800,2,11065.1667,2
1004235,1,46370,1,4918.6667,0
1004236,0,30000,2,4215.6667,1
1004237,0,45400,1,5099.4333,0
1004238,0,3468,2,5290.2334,0
1004239,0,18000,2,4264.1667,0
1004240,0,70500,1,9666.1667,0
1004241,0,140144,1,34482.1667,0
1004242,0,49026,2,9192.6667,0
1004243,1,96000,1,12032,1
1004244,0,7000,1,2564.1001,0
1004245,0,139000,1,12432.4999,3
1004246,0,90000,1,7784.5,0
1004247,0,14064,1,3612,0
1004248,1,1,1,2028,0
1004249,0,1000,1,6233.7001,0
1004250,0,28240,1,4291.1666,1
1004251,0,267945,1,20392.9999,1
1004252,0,28698,1,5519.8333,0
1004253,0,45322,1,4557.1667,3
1004254,0,19000,1,1225.0001,0
1004255,0,26448,1,3061.9667,0
1004256,0,7071,1,9445.6667,0
1004257,0,79000,1,7902.5334,0
1004258,0,58212,1,4316.3333,0
1004259,0,98000,1,7875.6666,0
1004260,0,74542,1,11164.1666,0
1004261,0,540,1,2149,0
1004262,0,14400,2,3204,1
1004263,0,39426,1,4782.3333,0
1004264,0,100000,1,7059.6667,0
1004265,0,101000,1,7308.5666,0
1004266,0,136300,1,13867.1666,0
1004267,0,166000,1,9393.5,2
1004268,0,130429,1,4269.6667,0
1004269,1,58000,1,13532.3,0
1004270,0,45000,1,3865.8334,0
1004271,0,85030,1,18793.9999,1
1004272,0,53200,1,12598.8333,0
1004273,0,1220,2,5785.4333,0
1004274,0,20800,1,4596.7333,3
1004275,0,283000,1,18991.4999,0
1004276,0,154000,2,38979,0
1004277,0,80800,1,7350.1667,1
1004278,0,407884,4,15002.6666,2
1004279,0,169000,1,24108.8334,1
1004280,0,50000,1,16780.1888,0
1004281,0,32308,1,5240.6667,0
1004282,0,11394,2,3353.6667,0
1004283,0,38123,1,10705.1334,0
1004284,1,28903,1,4874.6667,0
1004285,0,89226,1,10854.6667,0
1004286,0,59626,4,14036.6334,0
1004287,0,120000,4,6656.3333,0
1004288,0,122100,2,7800.9333,0
1004289,0,51800,1,9179.5,4
1004290,0,84000,1,6750,0
1004291,0,48000,1,6061.3333,0
1004292,0,219600,1,19908.5222,0
1004293,0,5142,1,3698.3333,0
1004294,0,89100,1,7750.1665,0
1004295,0,34032,1,6033,0
1004296,0,42001,1,7299.8333,1
1004297,0,29000,1,10893.5001,0
1004298,0,110000,1,31478.0221,0
1004299,0,18426,1,9663.8333,0
1004300,0,436384,1,17473.4999,0
1004301,0,120826,2,12294.6333,1
1004302,0,60000,1,6844.6667,0
1004303,0,98000,1,14131.3333,1
1004304,0,120003,6,13073.8333,2
1004305,0,269000,1,28780.5449,0
1004306,0,135030,1,19967.0002,2
1004307,0,119000,1,8939.0001,2
1004308,0,37226,1,5661,0
1004309,0,100821,1,31399.0001,0
1004310,0,42426,1,2412.6667,0
1004311,0,155000,1,12023.0001,2
1004312,0,55900,2,7551.5,0
1004313,0,29626,1,3582,0
1004314,0,203907,1,24015.6221,0
1004315,0,1650,1,2545,0
1004316,1,3303,1,1706,0
1004317,1,25000,1,4347.1667,0
1004318,0,70000,1,17237.6888,1
1004319,0,103626,4,10132.5,2
1004320,0,60000,1,7196.3333,0
1004321,0,58000,2,15122.5,1
1004322,0,154000,4,10868.8333,1
1004323,0,98000,2,11516.6666,0
1004324,0,66000,1,8814.8334,0
1004325,0,100000,1,14829,2
1004326,0,87002,1,6835.8333,0
1004327,0,30046,1,9210,0
1004328,0,51629,1,13460.6667,0
1004329,0,95300,1,12188.6666,0
1004330,0,77546,1,12179.3333,0
1004331,0,190441,1,31838.3333,0
1004332,0,72500,1,12590.6333,7
1004333,0,19241,1,2122,0
1004334,0,3911,4,2438.0001,2
1004335,0,47918,1,6833.8333,0
1004336,1,17726,1,4200,0
1004337,0,16000,1,2900.6999,0
1004338,0,53900,1,9530.6667,0
1004339,0,23000,1,2265.6667,0
1004340,0,165000,1,20360.6667,0
1004341,0,32736,1,5057.6667,0
1004342,0,130000,1,12184.5221,2
1004343,0,28000,3,5927,1
1004344,0,94000,4,14216.5,2
1004345,0,200,1,9855.2999,0
1004346,0,37074,1,3918.6667,0
1004347,0,24640,4,4935.6667,0
1004348,0,271,1,9394,0
1004349,0,44000,1,7313.1667,0
1004350,1,1286,1,3065.6667,0
1004351,0,160040,1,31131.3333,0
1004352,0,105010,1,6409.9668,0
1004353,0,90144,1,9641.3334,0
1004354,0,24000,1,3342,0
1004355,0,58000,1,6985.0333,0
1004356,0,60200,1,13348.3333,0
1004357,0,370,1,4168,0
1004358,1,53000,1,8154.4999,2
1004359,0,80000,1,13161.6667,2
1004360,0,80000,4,7261.4999,1
1004361,0,80000,4,5791.6667,0
1004362,0,115000,1,9007.6667,0
1004363,0,124000,1,23486.8555,1
1004364,0,164000,1,14782.3334,1
1004365,0,21000,1,5293.5001,1
1004366,0,33040,1,2915.6667,0
1004367,0,10776,3,2836.6667,0
1004368,0,20922,1,2027,0
1004369,0,42100,1,4872.5001,0
1004370,0,71500,2,5396.9999,0
1004371,0,32826,1,19987,0
1004372,0,34000,1,4130.8666,0
1004373,1,15612,1,3371,0
1004374,0,7931,2,4914.6666,0
1004375,0,90200,1,7644.8333,2
1004376,0,343084,1,12619.5221,0
1004377,0,120000,1,11094.3333,0
1004378,0,85800,1,11537.0001,0
1004379,0,70000,1,8265.0001,0
1004380,0,133000,1,12809.8334,0
1004381,0,51000,1,6478.6667,0
1004382,0,129000,1,10030.5,0
1004383,0,115000,1,15870.3334,0
1004384,0,41600,1,9381.6667,0
1004385,0,3134,1,3042.3333,0
1004386,0,104000,1,15383.1554,0
1004387,0,33552,1,4784.6667,0
1004388,1,91000,3,10904.6668,1
1004389,0,76600,1,6339.9999,0
1004390,0,155000,2,14075.3334,1
1004391,0,33750,1,6335.1334,3
1004392,0,48000,2,6970,1
1004393,0,151718,1,5265.3333,0
1004394,0,35652,1,6812.3333,0
1004395,0,43772,1,7137.6999,0
1004396,0,83000,4,8148.0001,1
1004397,0,59176,1,7995.9999,0
1004398,0,45600,1,9834.3333,0
1004399,0,92400,1,12599.6,0
1004400,0,15000,1,5749.9667,0
1004401,0,2391,1,2026.1667,0
1004402,0,32000,1,6105.0999,0
1004403,0,150128,6,10861.8334,0
1004404,0,81232,1,9618.9999,1
1004405,0,88200,1,10084.8333,1
1004406,0,56002,1,14699.4667,0
1004407,0,49626,1,6426.6667,0
1004408,0,676167,1,25983.5001,0
1004409,0,3200,1,6946.9999,0
1004410,0,90000,2,7983.1667,3
1004411,0,61000,1,5280.5001,0
1004412,0,27684,1,5495.3333,0
1004413,0,30000,1,4576.1667,0
1004414,0,69000,1,6120.3999,0
1004415,0,53300,1,4571.5,0
1004416,0,20316,1,2588.6667,0
1004417,0,190002,1,18634.3334,2
1004418,0,101000,1,11477.6667,2
1004419,0,2400,2,723.3333,0
1004420,0,55033,1,3608.6999,0
1004421,1,99000,1,6829.7667,0
1004422,0,113826,1,23204.8318,0
1004423,0,33000,1,5373.8667,0
1004424,0,37626,1,1691.6667,0
1004425,0,40800,1,7348.7667,0
1004426,0,42000,1,3085.1667,0
1004427,0,22200,1,2748.6667,0
1004428,0,107000,1,8584.3334,0
1004429,0,1337,1,930.3333,0
1004430,0,980,2,3283,0
1004431,0,145000,1,12164.6667,0
1004432,0,40000,1,8554.8333,1
1004433,0,66000,1,4910.1667,0
1004434,0,92000,1,9345.1001,0
1004435,0,80000,2,6747.3333,0
1004436,1,43646,1,5710.8332,1
1004437,0,227488,1,18849.8333,0
1004438,0,5300,1,747.5,0
1004439,0,15026,1,5999.3333,0
1004440,0,142000,2,27733.1667,0
1004441,0,58564,1,9464.9999,0
1004442,0,75000,1,16690.8667,2
1004443,0,7000,1,4833.9,0
1004444,0,69702,1,8566.6667,0
1004445,0,48000,1,5928.8333,4
1004446,0,50000,1,7100.8333,0
1004447,0,75000,1,6156.3334,2
1004448,0,138200,6,15904.8333,0
1004449,1,67000,1,5809.9667,2
1004450,0,40000,1,8662.3333,0
1004451,0,69504,1,8721.6667,0
1004452,0,30000,1,15874.5999,0
1004453,0,52000,1,16573.6667,0
1004454,0,28914,1,5068,0
1004455,0,122728,1,14297.3,0
1004456,0,3252,1,7675.6667,0
1004457,0,136,2,3781.6667,0
1004458,0,70000,1,7774,1
1004459,0,161733,1,4814.3333,0
1004460,0,165752,1,37185.5221,0
1004461,0,190010,1,19902.7332,0
1004462,0,237400,4,11948.8333,0
1004463,0,117200,1,20919.4001,2
1004464,0,135000,1,12835.3334,0
1004465,0,220600,1,13813.3334,1
1004466,0,27222,1,3804.3333,1
1004467,0,25626,1,17820,0
1004468,0,105500,1,7058.5999,1
1004469,0,3200,4,11906.8001,0
1004470,0,18000,1,3411.1667,0
1004471,0,48000,1,7136.3333,0
1004472,0,14286,2,2537.6667,0
1004473,0,106102,1,9402.1666,0
1004474,0,35154,2,4260.9999,0
1004475,0,29760,1,5058.0001,1
1004476,0,18027,1,8536.8333,2
1004477,0,20000,4,2535,0
1004478,0,25000,1,3164.1667,0
1004479,0,19350,1,2489,0
1004480,0,200000,1,10755.8333,0
1004481,0,61626,1,13185.3333,0
1004482,0,41639,1,23546.1635,0
1004483,0,5000,4,3581.5001,0
1004484,1,100100,1,8145.6667,0
1004485,0,205000,1,19289.5668,2
1004486,0,45240,1,11522.5001,1
1004487,0,3252,1,7984.6667,0
1004488,0,106000,1,12056.9334,1
1004489,0,65000,1,8691.8334,0
1004490,0,44052,2,3931.6667,0
1004491,0,1500,1,10186.4999,0
1004492,1,31000,1,3580.0001,0
1004493,0,168100,4,16804.6667,1
1004494,0,6210,1,1256.6667,2
1004495,0,14600,1,4145.5,0
1004496,0,40786,2,6976.7333,0
1004497,0,86000,1,11128.1666,1
1004498,0,35315,1,13123.9334,0
1004499,0,1500,1,7856.4667,2
1004500,0,159020,1,14042.3334,0
1004501,0,54600,1,5373.6668,0
1004502,0,32001,1,5330,0
1004503,0,32426,1,5289.3333,0
1004504,0,2400,1,2494.5999,3
1004505,1,1626,1,7529,0
1004506,1,6482,1,385.9999,0
1004507,0,114580,1,9548.6667,0
1004508,0,39249,2,10959,0
1004509,0,14000,1,4318.8333,0
1004510,0,52128,1,4160.3333,0
1004511,0,45552,1,7190.1999,0
1004512,0,11057,4,2236.6667,0
1004513,0,150000,1,9656.6667,1
1004514,0,33846,1,7641.3333,0
1004515,0,43500,1,14542.3333,2
1004516,0,119348,2,9069.6666,1
1004517,0,215000,6,21445.1667,2
1004518,0,600,2,1842.9999,0
1004519,0,5235,2,1653.3333,0
1004520,0,20500,1,6681.3335,0
1004521,0,170250,1,18376.1667,2
1004522,0,134050,1,13191.8001,3
1004523,0,45000,1,7463.8334,0
1004524,0,55000,1,5815.2666,0
1004525,0,110610,1,18060.5333,2
1004526,0,91444,1,22554.9999,0
1004527,0,20346,1,3674.6667,0
1004528,0,26868,1,3277.3333,0
1004529,0,48000,1,9649.3333,0
1004530,0,82800,1,14465.9999,0
1004531,0,40331,1,9308.3334,1
1004532,0,66000,1,9804.2999,0
1004533,0,23274,1,3885.6667,0
1004534,0,211600,1,17168.3333,1
1004535,0,275262,1,29062.4999,1
1004536,1,2098,1,6439,0
1004537,0,147000,1,16536.3334,0
1004538,0,43000,1,4935.3,0
1004539,0,17000,1,4874.7333,0
1004540,1,10253,1,4796,0
1004541,0,198624,1,19573.6667,1
1004542,0,20466,1,9785.6667,0
1004543,0,154975,1,10670.1667,0
1004544,0,80000,1,4609.3333,0
1004545,0,67500,1,4476.4333,0
1004546,0,72000,1,5582,0
1004547,0,73000,2,6690.5001,0
1004548,0,1626,1,9901,0
1004549,0,18000,1,3049.1667,0
1004550,0,14000,1,4514.4333,1
1004551,0,24000,1,4017.3333,3
1004552,0,1440,1,2280,3
1004553,0,34000,4,5593.6667,2
1004554,0,40000,1,7194.6667,2
1004555,0,83000,1,10027.6667,0
1004556,0,52026,1,2870,0
1004557,0,16728,6,2486.3333,0
1004558,0,15549,1,3973.6667,2
1004559,0,140746,1,15337.1667,2
1004560,0,152000,1,13950.8333,3
1004561,0,22026,1,2368,0
1004562,0,35280,4,7160,2
1004563,0,43000,1,4410.5333,2
1004564,0,21241,1,7269.6667,0
1004565,0,60000,1,17442.3333,0
1004566,0,69074,1,5193.2333,0
1004567,0,65000,1,13650.8334,0
1004568,0,99000,1,11181.0001,0
1004569,0,49392,1,6621,0
1004570,0,41000,1,5048.8334,1
1004571,0,34344,1,4529.3333,0
1004572,0,59626,1,5811,0
1004573,0,4100,1,316.6667,0
1004574,0,3092,6,1189.3333,0
1004575,0,43000,1,31772.7334,2
1004576,0,30245,1,6663.5001,0
1004577,0,49000,1,48167.5667,0
1004578,0,208578,1,31016.8333,2
1004579,0,41629,1,4335.6667,0
1004580,1,38106,1,4094.3333,0
